Data;Time;RCE
20221113;15;738.69
20221113;16;741.00
20221113;17;779.37
20221113;18;806.42
20221113;19;774.57
20221113;20;806.30
20221113;21;802.07
20221113;22;734.56
20221113;23;672.72
20221113;24;564.54
20221114;1;648.52
20221114;2;623.34
20221114;3;570.74
20221114;4;573.69
20221114;5;622.98
20221114;6;705.83
20221114;7;779.80
20221114;8;828.73
20221114;9;865.36
20221114;10;833.03
20221114;11;801.12
20221114;12;810.96
20221114;13;811.04
20221114;14;828.75
20221114;15;874.78
20221114;16;903.58
20221114;17;879.41
20221114;18;864.53
20221114;19;870.45
20221114;20;850.26
20221114;21;833.47
20221114;22;764.89
20221114;23;799.75
20221114;24;694.32
20221115;1;771.62
20221115;2;739.77
20221115;3;722.85
20221115;4;740.92
20221115;5;770.88
20221115;6;884.67
20221115;7;949.80
20221115;8;955.85
20221115;9;949.50
20221115;10;879.39
20221115;11;842.28
20221115;12;841.83
20221115;13;867.87
20221115;14;904.10
20221115;15;951.47
20221115;16;968.30
20221115;17;996.20
20221115;18;998.50
20221115;19;986.91
20221115;20;972.87
20221115;21;941.41
20221115;22;830.98
20221115;23;851.21
20221115;24;747.90
20221116;1;744.23
20221116;2;714.98
20221116;3;705.71
20221116;4;695.68
20221116;5;698.07
20221116;6;739.56
20221116;7;804.15
20221116;8;849.42
20221116;9;864.23
20221116;10;831.68
20221116;11;804.79
20221116;12;824.71
20221116;13;852.80
20221116;14;852.30
20221116;15;834.73
20221116;16;883.44
20221116;17;939.88
20221116;18;902.87
20221116;19;852.73
20221116;20;802.23
20221116;21;782.97
20221116;22;729.97
20221116;23;713.14
20221116;24;673.14
20221117;1;682.25
20221117;2;654.95
20221117;3;630.69
20221117;4;640.07
20221117;5;640.81
20221117;6;703.11
20221117;7;779.41
20221117;8;772.23
20221117;9;800.73
20221117;10;798.81
20221117;11;774.22
20221117;12;807.87
20221117;13;848.18
20221117;14;872.02
20221117;15;956.41
20221117;16;977.30
20221117;17;999.58
20221117;18;1,015.74
20221117;19;1,007.59
20221117;20;1,020.75
20221117;21;962.06
20221117;22;774.53
20221117;23;860.23
20221117;24;735.61
20221118;1;750.28
20221118;2;724.84
20221118;3;705.37
20221118;4;703.78
20221118;5;715.04
20221118;6;799.15
20221118;7;823.77
20221118;8;875.13
20221118;9;905.62
20221118;10;875.88
20221118;11;871.35
20221118;12;871.17
20221118;13;904.57
20221118;14;934.60
20221118;15;941.97
20221118;16;958.62
20221118;17;987.85
20221118;18;994.43
20221118;19;979.93
20221118;20;979.93
20221118;21;945.93
20221118;22;882.18
20221118;23;879.83
20221118;24;790.72
20221119;1;881.44
20221119;2;850.94
20221119;3;837.29
20221119;4;826.92
20221119;5;813.70
20221119;6;809.55
20221119;7;911.94
20221119;8;934.91
20221119;9;973.46
20221119;10;988.50
20221119;11;982.23
20221119;12;979.98
20221119;13;980.77
20221119;14;956.42
20221119;15;993.36
20221119;16;1,001.28
20221119;17;999.70
20221119;18;999.23
20221119;19;979.61
20221119;20;959.08
20221119;21;933.55
20221119;22;859.48
20221119;23;721.89
20221119;24;648.30
20221120;1;805.47
20221120;2;774.89
20221120;3;787.31
20221120;4;779.95
20221120;5;758.90
20221120;6;774.86
20221120;7;694.72
20221120;8;772.85
20221120;9;854.14
20221120;10;903.49
20221120;11;871.41
20221120;12;872.43
20221120;13;914.09
20221120;14;928.30
20221120;15;943.73
20221120;16;956.04
20221120;17;955.54
20221120;18;947.52
20221120;19;946.65
20221120;20;951.99
20221120;21;938.70
20221120;22;838.49
20221120;23;697.18
20221120;24;666.70
20221121;1;727.61
20221121;2;701.91
20221121;3;708.03
20221121;4;696.56
20221121;5;724.03
20221121;6;762.66
20221121;7;935.37
20221121;8;960.46
20221121;9;1,036.28
20221121;10;1,074.40
20221121;11;987.17
20221121;12;1,048.90
20221121;13;1,119.45
20221121;14;1,179.18
20221121;15;1,076.87
20221121;16;1,098.74
20221121;17;1,111.79
20221121;18;1,165.18
20221121;19;1,074.83
20221121;20;1,054.82
20221121;21;994.08
20221121;22;943.37
20221121;23;939.93
20221121;24;818.74
20221122;1;875.02
20221122;2;830.08
20221122;3;807.25
20221122;4;795.25
20221122;5;819.43
20221122;6;880.66
20221122;7;949.92
20221122;8;997.82
20221122;9;1,031.03
20221122;10;988.43
20221122;11;960.62
20221122;12;966.89
20221122;13;978.81
20221122;14;996.14
20221122;15;1,003.53
20221122;16;1,049.19
20221122;17;1,071.05
20221122;18;1,024.99
20221122;19;967.58
20221122;20;954.73
20221122;21;943.09
20221122;22;855.57
20221122;23;860.55
20221122;24;754.20
20221123;1;765.17
20221123;2;761.08
20221123;3;750.02
20221123;4;750.07
20221123;5;744.78
20221123;6;787.68
20221123;7;949.95
20221123;8;1,050.73
20221123;9;1,137.27
20221123;10;1,209.85
20221123;11;1,120.94
20221123;12;1,205.72
20221123;13;1,328.69
20221123;14;1,265.98
20221123;15;1,250.68
20221123;16;1,268.01
20221123;17;1,199.78
20221123;18;1,186.77
20221123;19;1,147.78
20221123;20;1,048.06
20221123;21;971.03
20221123;22;902.33
20221123;23;901.84
20221123;24;785.42
20221124;1;866.01
20221124;2;815.71
20221124;3;812.94
20221124;4;813.24
20221124;5;876.58
20221124;6;935.89
20221124;7;1,012.90
20221124;8;1,282.80
20221124;9;1,361.97
20221124;10;1,370.23
20221124;11;1,357.73
20221124;12;1,350.19
20221124;13;1,356.58
20221124;14;1,375.32
20221124;15;1,406.57
20221124;16;1,438.94
20221124;17;1,466.75
20221124;18;1,453.47
20221124;19;1,397.75
20221124;20;1,340.15
20221124;21;1,165.57
20221124;22;992.76
20221124;23;957.66
20221124;24;928.93
20221125;1;945.25
20221125;2;905.59
20221125;3;875.89
20221125;4;872.98
20221125;5;917.89
20221125;6;952.81
20221125;7;1,060.36
20221125;8;1,366.94
20221125;9;1,416.12
20221125;10;1,402.43
20221125;11;1,387.64
20221125;12;1,422.00
20221125;13;1,420.03
20221125;14;1,429.58
20221125;15;1,406.86
20221125;16;1,420.80
20221125;17;1,447.47
20221125;18;1,450.33
20221125;19;1,420.79
20221125;20;1,419.66
20221125;21;1,188.39
20221125;22;990.42
20221125;23;958.13
20221125;24;931.82
20221126;1;1,005.46
20221126;2;972.10
20221126;3;956.39
20221126;4;947.49
20221126;5;953.58
20221126;6;956.03
20221126;7;966.54
20221126;8;1,045.63
20221126;9;1,168.25
20221126;10;1,312.65
20221126;11;1,332.00
20221126;12;1,340.98
20221126;13;1,318.34
20221126;14;1,308.45
20221126;15;1,333.91
20221126;16;1,360.37
20221126;17;1,398.55
20221126;18;1,438.30
20221126;19;1,396.86
20221126;20;1,318.79
20221126;21;1,168.95
20221126;22;1,027.50
20221126;23;957.60
20221126;24;876.69
20221127;1;797.72
20221127;2;787.86
20221127;3;767.87
20221127;4;725.82
20221127;5;726.83
20221127;6;754.27
20221127;7;788.18
20221127;8;830.58
20221127;9;897.90
20221127;10;956.98
20221127;11;966.40
20221127;12;977.11
20221127;13;992.12
20221127;14;1,014.42
20221127;15;1,024.46
20221127;16;1,039.32
20221127;17;1,049.13
20221127;18;1,050.85
20221127;19;1,049.82
20221127;20;1,049.10
20221127;21;969.55
20221127;22;942.43
20221127;23;853.33
20221127;24;731.35
20221128;1;770.75
20221128;2;753.47
20221128;3;738.13
20221128;4;731.69
20221128;5;773.03
20221128;6;824.07
20221128;7;985.16
20221128;8;1,006.09
20221128;9;1,074.21
20221128;10;1,083.70
20221128;11;1,050.02
20221128;12;1,041.44
20221128;13;1,068.57
20221128;14;1,094.80
20221128;15;1,089.88
20221128;16;1,111.26
20221128;17;1,165.16
20221128;18;1,119.05
20221128;19;1,040.40
20221128;20;1,016.87
20221128;21;949.07
20221128;22;820.60
20221128;23;872.93
20221128;24;807.45
20221129;1;781.21
20221129;2;758.10
20221129;3;762.64
20221129;4;760.49
20221129;5;761.39
20221129;6;833.52
20221129;7;959.05
20221129;8;982.79
20221129;9;1,041.18
20221129;10;1,059.23
20221129;11;1,005.89
20221129;12;1,038.83
20221129;13;1,094.08
20221129;14;1,164.80
20221129;15;1,175.54
20221129;16;1,192.60
20221129;17;1,221.33
20221129;18;1,191.98
20221129;19;1,174.19
20221129;20;1,148.28
20221129;21;1,008.72
20221129;22;950.01
20221129;23;945.69
20221129;24;835.60
20221130;1;845.97
20221130;2;827.01
20221130;3;827.33
20221130;4;827.68
20221130;5;835.87
20221130;6;883.15
20221130;7;968.26
20221130;8;1,002.30
20221130;9;1,107.47
20221130;10;1,148.66
20221130;11;1,097.22
20221130;12;1,134.14
20221130;13;1,150.06
20221130;14;1,181.00
20221130;15;1,189.46
20221130;16;1,193.85
20221130;17;1,207.97
20221130;18;1,181.19
20221130;19;1,142.27
20221130;20;1,107.76
20221130;21;997.14
20221130;22;924.00
20221130;23;916.69
20221130;24;837.37
20221201;1;881.56
20221201;2;845.01
20221201;3;845.06
20221201;4;851.80
20221201;5;882.03
20221201;6;977.07
20221201;7;981.07
20221201;8;1,049.87
20221201;9;1,212.99
20221201;10;1,236.01
20221201;11;1,213.84
20221201;12;1,226.40
20221201;13;1,252.68
20221201;14;1,260.12
20221201;15;1,253.78
20221201;16;1,258.72
20221201;17;1,299.94
20221201;18;1,266.98
20221201;19;1,257.28
20221201;20;1,216.03
20221201;21;1,062.36
20221201;22;970.94
20221201;23;973.66
20221201;24;890.29
20221202;1;858.73
20221202;2;851.22
20221202;3;922.61
20221202;4;884.80
20221202;5;851.98
20221202;6;981.00
20221202;7;990.82
20221202;8;1,039.58
20221202;9;1,149.43
20221202;10;1,164.08
20221202;11;1,131.62
20221202;12;1,139.68
20221202;13;1,146.29
20221202;14;1,171.36
20221202;15;1,179.11
20221202;16;1,183.00
20221202;17;1,207.64
20221202;18;1,186.90
20221202;19;1,150.64
20221202;20;1,124.63
20221202;21;1,017.59
20221202;22;898.44
20221202;23;960.34
20221202;24;872.24
20221203;1;907.10
20221203;2;893.37
20221203;3;979.54
20221203;4;979.56
20221203;5;979.45
20221203;6;875.00
20221203;7;884.04
20221203;8;983.02
20221203;9;1,064.42
20221203;10;1,143.53
20221203;11;1,191.05
20221203;12;1,195.33
20221203;13;1,194.49
20221203;14;1,195.25
20221203;15;1,182.22
20221203;16;1,191.54
20221203;17;1,206.12
20221203;18;1,196.68
20221203;19;1,148.47
20221203;20;1,104.68
20221203;21;1,004.68
20221203;22;908.46
20221203;23;859.79
20221203;24;782.32
20221204;1;554.48
20221204;2;495.03
20221204;3;516.33
20221204;4;517.32
20221204;5;517.36
20221204;6;517.01
20221204;7;535.23
20221204;8;520.37
20221204;9;686.10
20221204;10;739.27
20221204;11;834.30
20221204;12;863.13
20221204;13;781.00
20221204;14;864.22
20221204;15;841.72
20221204;16;809.32
20221204;17;868.14
20221204;18;862.64
20221204;19;862.68
20221204;20;856.74
20221204;21;786.35
20221204;22;720.07
20221204;23;752.68
20221204;24;580.26
20221205;1;705.18
20221205;2;653.81
20221205;3;630.15
20221205;4;642.22
20221205;5;681.46
20221205;6;565.89
20221205;7;925.56
20221205;8;996.22
20221205;9;1,066.03
20221205;10;1,090.00
20221205;11;1,077.49
20221205;12;1,104.40
20221205;13;1,131.15
20221205;14;1,133.52
20221205;15;1,138.59
20221205;16;1,161.26
20221205;17;1,161.34
20221205;18;1,140.46
20221205;19;1,135.48
20221205;20;1,097.20
20221205;21;1,012.77
20221205;22;871.37
20221205;23;934.28
20221205;24;839.42
20221206;1;893.87
20221206;2;925.08
20221206;3;911.36
20221206;4;905.53
20221206;5;921.24
20221206;6;985.69
20221206;7;989.95
20221206;8;1,046.13
20221206;9;1,155.04
20221206;10;1,212.48
20221206;11;1,201.85
20221206;12;1,225.54
20221206;13;1,232.36
20221206;14;1,239.93
20221206;15;1,226.70
20221206;16;1,215.17
20221206;17;1,244.91
20221206;18;1,181.97
20221206;19;1,128.73
20221206;20;1,096.31
20221206;21;1,011.50
20221206;22;855.30
20221206;23;931.63
20221206;24;828.30
20221207;1;838.67
20221207;2;850.20
20221207;3;857.81
20221207;4;845.01
20221207;5;842.91
20221207;6;792.70
20221207;7;827.22
20221207;8;850.94
20221207;9;1,001.29
20221207;10;1,016.52
20221207;11;998.90
20221207;12;998.90
20221207;13;1,000.01
20221207;14;998.91
20221207;15;910.39
20221207;16;853.10
20221207;17;921.53
20221207;18;830.66
20221207;19;801.09
20221207;20;716.66
20221207;21;676.81
20221207;22;673.70
20221207;23;815.77
20221207;24;865.74
20221208;1;836.95
20221208;2;791.11
20221208;3;817.23
20221208;4;790.58
20221208;5;828.94
20221208;6;843.15
20221208;7;883.85
20221208;8;925.85
20221208;9;1,070.43
20221208;10;1,101.23
20221208;11;1,091.66
20221208;12;1,115.00
20221208;13;1,149.70
20221208;14;1,162.05
20221208;15;1,168.10
20221208;16;1,157.10
20221208;17;1,176.00
20221208;18;1,140.54
20221208;19;1,094.23
20221208;20;1,042.20
20221208;21;990.95
20221208;22;840.93
20221208;23;892.26
20221208;24;889.33
20221209;1;894.66
20221209;2;896.52
20221209;3;907.25
20221209;4;895.96
20221209;5;931.86
20221209;6;998.37
20221209;7;1,007.39
20221209;8;1,092.25
20221209;9;1,188.00
20221209;10;1,241.41
20221209;11;1,188.72
20221209;12;1,204.10
20221209;13;1,238.46
20221209;14;1,252.86
20221209;15;1,256.58
20221209;16;1,266.95
20221209;17;1,283.07
20221209;18;1,247.17
20221209;19;1,155.74
20221209;20;1,108.64
20221209;21;1,020.39
20221209;22;921.13
20221209;23;993.54
20221209;24;888.93
20221210;1;999.12
20221210;2;964.47
20221210;3;904.31
20221210;4;904.13
20221210;5;902.72
20221210;6;963.12
20221210;7;998.35
20221210;8;1,045.59
20221210;9;1,135.41
20221210;10;1,258.62
20221210;11;1,286.12
20221210;12;1,295.53
20221210;13;1,304.20
20221210;14;1,314.51
20221210;15;1,279.71
20221210;16;1,284.12
20221210;17;1,330.51
20221210;18;1,285.29
20221210;19;1,234.99
20221210;20;1,183.05
20221210;21;1,081.18
20221210;22;999.68
20221210;23;981.86
20221210;24;859.58
20221211;1;737.51
20221211;2;689.77
20221211;3;738.81
20221211;4;731.99
20221211;5;731.48
20221211;6;652.97
20221211;7;625.48
20221211;8;632.49
20221211;9;768.89
20221211;10;865.60
20221211;11;916.38
20221211;12;948.55
20221211;13;956.67
20221211;14;949.68
20221211;15;900.76
20221211;16;900.77
20221211;17;921.02
20221211;18;920.73
20221211;19;900.74
20221211;20;900.78
20221211;21;850.77
20221211;22;758.99
20221211;23;660.83
20221211;24;581.76
20221212;1;769.57
20221212;2;744.98
20221212;3;724.13
20221212;4;711.22
20221212;5;724.77
20221212;6;756.54
20221212;7;841.69
20221212;8;843.93
20221212;9;929.49
20221212;10;966.38
20221212;11;961.62
20221212;12;961.57
20221212;13;928.54
20221212;14;893.84
20221212;15;841.67
20221212;16;867.88
20221212;17;867.46
20221212;18;822.24
20221212;19;731.69
20221212;20;721.64
20221212;21;694.15
20221212;22;547.67
20221212;23;805.48
20221212;24;719.24
20221213;1;740.22
20221213;2;746.59
20221213;3;781.31
20221213;4;748.21
20221213;5;769.48
20221213;6;766.45
20221213;7;896.00
20221213;8;870.82
20221213;9;969.89
20221213;10;980.99
20221213;11;971.78
20221213;12;974.79
20221213;13;994.07
20221213;14;1,089.84
20221213;15;1,100.44
20221213;16;1,108.14
20221213;17;1,133.02
20221213;18;1,123.18
20221213;19;1,098.76
20221213;20;1,098.28
20221213;21;1,057.96
20221213;22;908.05
20221213;23;928.27
20221213;24;846.64
20221214;1;907.88
20221214;2;869.53
20221214;3;899.28
20221214;4;883.30
20221214;5;898.25
20221214;6;894.62
20221214;7;927.96
20221214;8;981.05
20221214;9;1,055.92
20221214;10;1,046.90
20221214;11;1,005.88
20221214;12;1,058.40
20221214;13;1,091.01
20221214;14;1,112.03
20221214;15;1,111.95
20221214;16;1,108.30
20221214;17;1,112.66
20221214;18;1,111.21
20221214;19;1,078.31
20221214;20;1,023.82
20221214;21;971.25
20221214;22;865.57
20221214;23;903.41
20221214;24;861.72
20221215;1;975.82
20221215;2;972.26
20221215;3;979.34
20221215;4;955.01
20221215;5;967.53
20221215;6;982.30
20221215;7;991.44
20221215;8;1,105.24
20221215;9;1,189.15
20221215;10;1,201.99
20221215;11;1,132.53
20221215;12;1,146.42
20221215;13;1,162.10
20221215;14;1,214.00
20221215;15;1,218.89
20221215;16;1,269.43
20221215;17;1,287.32
20221215;18;1,252.70
20221215;19;1,177.25
20221215;20;1,103.73
20221215;21;1,009.23
20221215;22;894.77
20221215;23;975.11
20221215;24;965.14
20221216;1;968.05
20221216;2;935.89
20221216;3;956.19
20221216;4;937.83
20221216;5;961.46
20221216;6;973.42
20221216;7;979.98
20221216;8;1,082.96
20221216;9;1,151.22
20221216;10;1,170.46
20221216;11;1,161.99
20221216;12;1,199.69
20221216;13;1,210.27
20221216;14;1,207.97
20221216;15;1,191.35
20221216;16;1,197.96
20221216;17;1,240.06
20221216;18;1,194.23
20221216;19;1,144.74
20221216;20;1,099.10
20221216;21;1,013.64
20221216;22;968.09
20221216;23;975.14
20221216;24;936.46
20221217;1;980.21
20221217;2;932.12
20221217;3;957.38
20221217;4;919.91
20221217;5;957.79
20221217;6;931.92
20221217;7;948.74
20221217;8;1,013.19
20221217;9;1,108.49
20221217;10;1,283.35
20221217;11;1,324.45
20221217;12;1,342.08
20221217;13;1,340.69
20221217;14;1,319.83
20221217;15;1,296.43
20221217;16;1,301.77
20221217;17;1,387.20
20221217;18;1,347.07
20221217;19;1,274.34
20221217;20;1,154.85
20221217;21;1,100.62
20221217;22;970.98
20221217;23;920.05
20221217;24;855.35
20221218;1;783.97
20221218;2;758.85
20221218;3;710.87
20221218;4;690.41
20221218;5;697.96
20221218;6;701.69
20221218;7;721.21
20221218;8;695.24
20221218;9;797.88
20221218;10;900.36
20221218;11;956.17
20221218;12;948.19
20221218;13;963.93
20221218;14;965.28
20221218;15;963.61
20221218;16;964.50
20221218;17;978.86
20221218;18;965.57
20221218;19;954.12
20221218;20;833.22
20221218;21;759.52
20221218;22;696.53
20221218;23;592.89
20221218;24;525.92
20221219;1;523.98
20221219;2;511.14
20221219;3;512.27
20221219;4;489.72
20221219;5;513.26
20221219;6;527.22
20221219;7;736.68
20221219;8;702.72
20221219;9;730.22
20221219;10;785.78
20221219;11;738.54
20221219;12;756.10
20221219;13;755.87
20221219;14;792.26
20221219;15;762.31
20221219;16;785.99
20221219;17;795.69
20221219;18;785.43
20221219;19;755.49
20221219;20;749.73
20221219;21;713.87
20221219;22;599.26
20221219;23;630.07
20221219;24;517.18
20221220;1;500.49
20221220;2;458.14
20221220;3;445.53
20221220;4;438.88
20221220;5;467.39
20221220;6;528.85
20221220;7;802.97
20221220;8;755.88
20221220;9;886.92
20221220;10;903.60
20221220;11;903.65
20221220;12;906.25
20221220;13;909.46
20221220;14;925.08
20221220;15;921.08
20221220;16;914.33
20221220;17;922.46
20221220;18;911.69
20221220;19;897.46
20221220;20;858.34
20221220;21;817.84
20221220;22;728.44
20221220;23;790.80
20221220;24;739.51
20221221;1;750.07
20221221;2;737.43
20221221;3;742.55
20221221;4;693.62
20221221;5;712.18
20221221;6;708.48
20221221;7;874.60
20221221;8;842.44
20221221;9;952.92
20221221;10;953.82
20221221;11;954.62
20221221;12;955.00
20221221;13;956.87
20221221;14;959.76
20221221;15;959.68
20221221;16;958.87
20221221;17;959.90
20221221;18;959.51
20221221;19;959.30
20221221;20;952.00
20221221;21;903.04
20221221;22;800.06
20221221;23;826.45
20221221;24;677.61
20221222;1;685.38
20221222;2;687.13
20221222;3;642.64
20221222;4;662.51
20221222;5;630.60
20221222;6;713.11
20221222;7;850.77
20221222;8;889.16
20221222;9;941.71
20221222;10;941.64
20221222;11;917.39
20221222;12;926.77
20221222;13;910.87
20221222;14;919.45
20221222;15;915.20
20221222;16;915.67
20221222;17;941.43
20221222;18;912.97
20221222;19;902.97
20221222;20;887.08
20221222;21;868.66
20221222;22;735.37
20221222;23;760.92
20221222;24;702.31
20221223;1;697.35
20221223;2;694.32
20221223;3;688.78
20221223;4;678.78
20221223;5;686.28
20221223;6;704.71
20221223;7;829.77
20221223;8;796.50
20221223;9;888.90
20221223;10;887.49
20221223;11;883.90
20221223;12;884.83
20221223;13;885.50
20221223;14;892.77
20221223;15;884.94
20221223;16;899.93
20221223;17;947.99
20221223;18;939.00
20221223;19;937.62
20221223;20;920.71
20221223;21;874.93
20221223;22;783.57
20221223;23;766.75
20221223;24;692.04
20221224;1;675.32
20221224;2;629.22
20221224;3;549.66
20221224;4;520.64
20221224;5;527.50
20221224;6;521.76
20221224;7;607.32
20221224;8;650.91
20221224;9;648.69
20221224;10;747.70
20221224;11;754.75
20221224;12;760.78
20221224;13;749.60
20221224;14;740.42
20221224;15;748.28
20221224;16;761.22
20221224;17;788.05
20221224;18;746.78
20221224;19;698.24
20221224;20;674.53
20221224;21;658.11
20221224;22;651.24
