time,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2)
2022-08-29 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.64,123.45
2022-08-29 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.54,206.61
2022-08-29 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.59,425.53
2022-08-29 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.43,528.17
2022-08-29 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.54,666.36
2022-08-29 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.86,617.18
2022-08-29 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.97,562.91
2022-08-29 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.91,459.21
2022-08-29 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.91,348.67
2022-08-29 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.22,163.58
2022-08-29 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.98,62.77
2022-08-29 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.19,4.86
2022-08-29 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.88,0.0
2022-08-29 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.76,0.0
2022-08-29 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.22,0.0
2022-08-29 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.58,0.0
2022-08-29 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.34,0.0
2022-08-30 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.13,0.0
2022-08-30 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.72,0.0
2022-08-30 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.36,0.0
2022-08-30 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.2,0.0
2022-08-30 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.39,0.66
2022-08-30 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.25,37.39
2022-08-30 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.91,108.2
2022-08-30 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.85,245.13
2022-08-30 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.32,326.98
2022-08-30 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.78,316.95
2022-08-30 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.94,396.9
2022-08-30 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.05,340.47
2022-08-30 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.51,398.12
2022-08-30 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.78,439.15
2022-08-30 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.79,368.48
2022-08-30 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.35,257.34
2022-08-30 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.65,137.96
2022-08-30 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.89,53.87
2022-08-30 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.53,3.0
2022-08-30 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.75,0.0
2022-08-30 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.13,0.0
2022-08-30 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.98,0.0
2022-08-30 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.2,0.0
2022-08-30 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.93,0.0
2022-08-31 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.29,0.0
2022-08-31 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.76,0.0
2022-08-31 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.4,0.0
2022-08-31 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.75,0.0
2022-08-31 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.29,0.33
2022-08-31 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.4,42.76
2022-08-31 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.7,146.66
2022-08-31 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.47,277.83
2022-08-31 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.04,436.12
2022-08-31 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.08,509.06
2022-08-31 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.4,655.29
2022-08-31 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.86,586.25
2022-08-31 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.0,528.79
2022-08-31 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.19,362.37
2022-08-31 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.87,248.18
2022-08-31 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.69,206.84
2022-08-31 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.99,143.78
2022-08-31 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.55,54.35
2022-08-31 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.48,2.37
2022-08-31 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.88,0.0
2022-08-31 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.69,0.0
2022-08-31 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.36,0.0
2022-08-31 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.18,0.0
2022-08-31 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.3,0.0
2022-09-01 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.62,0.0
2022-09-01 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.1,0.0
2022-09-01 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.51,0.0
2022-09-01 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.65,0.0
2022-09-01 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.23,0.35
2022-09-01 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.44,49.29
2022-09-01 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.21,171.3
2022-09-01 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.38,318.68
2022-09-01 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.46,439.62
2022-09-01 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.42,553.61
2022-09-01 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.33,625.18
2022-09-01 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.25,407.91
2022-09-01 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.7,458.51
2022-09-01 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.82,422.5
2022-09-01 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.75,290.45
2022-09-01 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.76,261.0
2022-09-01 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.55,143.37
2022-09-01 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.76,64.8
2022-09-01 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.39,2.33
2022-09-01 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.45,0.0
2022-09-01 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.64,0.0
2022-09-01 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.6,0.0
2022-09-01 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.57,0.0
2022-09-01 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.79,0.0
2022-09-02 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.86,0.0
2022-09-02 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.73,0.0
2022-09-02 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.78,0.0
2022-09-02 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.41,0.0
2022-09-02 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.35,0.18
2022-09-02 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.16,42.17
2022-09-02 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.83,174.8
2022-09-02 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.14,325.33
2022-09-02 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.47,468.02
2022-09-02 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.59,569.91
2022-09-02 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.35,649.28
2022-09-02 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.82,551.7
2022-09-02 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.46,570.34
2022-09-02 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.69,496.24
2022-09-02 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.65,419.81
2022-09-02 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.91,318.66
2022-09-02 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.99,186.61
2022-09-02 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.41,65.26
2022-09-02 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.79,1.91
2022-09-02 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.98,0.0
2022-09-02 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.92,0.0
2022-09-02 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.26,0.0
2022-09-02 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.49,0.0
2022-09-02 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.07,0.0
2022-09-03 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.45,0.0
2022-09-03 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.38,0.0
2022-09-03 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.48,0.0
2022-09-03 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.81,0.0
2022-09-03 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.86,0.12
2022-09-03 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.51,50.66
2022-09-03 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.21,186.59
2022-09-03 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.47,286.44
2022-09-03 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.49,421.37
2022-09-03 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.26,490.1
2022-09-03 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.9,605.67
2022-09-03 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.49,634.48
2022-09-03 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.11,663.48
2022-09-03 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.32,531.86
2022-09-03 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.35,423.72
2022-09-03 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.03,326.28
2022-09-03 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.09,173.09
2022-09-03 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.46,50.21
2022-09-03 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.41,0.97
2022-09-03 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.73,0.0
2022-09-03 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.6,0.0
2022-09-03 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.0,0.0
2022-09-03 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.45,0.0
2022-09-03 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.45,0.0
2022-09-04 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.63,0.0
2022-09-04 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.92,0.0
2022-09-04 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.18,0.0
2022-09-04 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.12,0.0
2022-09-04 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.29,0.04
2022-09-04 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.55,38.56
2022-09-04 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.15,155.62
2022-09-04 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.09,317.76
2022-09-04 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.42,464.36
2022-09-04 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.89,591.49
2022-09-04 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.88,643.0
2022-09-04 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.63,618.04
2022-09-04 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.87,541.96
2022-09-04 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.88,320.7
2022-09-04 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.74,248.39
2022-09-04 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.58,197.72
2022-09-04 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.74,110.05
2022-09-04 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.5,34.2
2022-09-04 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.97,0.74
2022-09-04 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.58,0.0
2022-09-04 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.94,0.0
2022-09-04 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.0,0.0
2022-09-04 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.97,0.0
2022-09-04 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.23,0.0
2022-09-05 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.74,0.0
2022-09-05 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.61,0.0
2022-09-05 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.71,0.0
2022-09-05 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.04,0.0
2022-09-05 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.97,0.0
2022-09-05 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.78,41.71
2022-09-05 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.74,171.85
2022-09-05 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.39,327.39
2022-09-05 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.91,471.15
2022-09-05 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.22,584.87
2022-09-05 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.29,661.57
2022-09-05 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.94,694.35
2022-09-05 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.5,645.04
2022-09-05 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.73,478.48
2022-09-05 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.7,353.79
2022-09-05 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.34,275.2
2022-09-05 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.54,163.91
2022-09-05 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.72,52.83
2022-09-05 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.19,0.64
2022-09-05 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.4,0.0
2022-09-05 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.94,0.0
2022-09-05 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.1,0.0
2022-09-05 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.61,0.0
2022-09-05 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.1,0.0
2022-09-06 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.83,0.0
2022-09-06 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.47,0.0
2022-09-06 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.52,0.0
2022-09-06 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.01,0.0
2022-09-06 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.91,0.0
2022-09-06 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.19,31.01
2022-09-06 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.82,131.83
2022-09-06 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.76,319.11
2022-09-06 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.08,461.99
2022-09-06 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.24,577.54
2022-09-06 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.0,653.64
2022-09-06 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.47,688.38
2022-09-06 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.83,664.4
2022-09-06 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.11,587.93
2022-09-06 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.97,481.46
2022-09-06 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.5,336.83
2022-09-06 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.35,187.8
2022-09-06 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.85,53.3
2022-09-06 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.83,0.37
2022-09-06 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.49,0.0
2022-09-06 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.97,0.0
2022-09-06 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.04,0.0
2022-09-06 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.84,0.0
2022-09-06 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.99,0.0
2022-09-07 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.12,0.0
2022-09-07 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.52,0.0
2022-09-07 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.93,0.0
2022-09-07 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.78,0.0
2022-09-07 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.37,0.0
2022-09-07 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.66,40.6
2022-09-07 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.47,172.59
2022-09-07 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.16,328.66
2022-09-07 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.08,474.11
2022-09-07 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.37,591.27
2022-09-07 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.58,668.25
2022-09-07 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.23,697.19
2022-09-07 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.93,675.5
2022-09-07 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.39,605.12
2022-09-07 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.6,492.66
2022-09-07 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.39,348.29
2022-09-07 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.35,191.57
2022-09-07 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.94,53.36
2022-09-07 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.9,0.16
2022-09-07 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.61,0.0
2022-09-07 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.31,0.0
2022-09-07 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.68,0.0
2022-09-07 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.23,0.0
2022-09-07 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.54,0.0
2022-09-08 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.01,0.0
2022-09-08 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.46,0.0
2022-09-08 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.4,0.0
2022-09-08 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.18,0.0
2022-09-08 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.94,0.0
2022-09-08 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.08,31.73
2022-09-08 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.75,150.1
2022-09-08 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.59,303.99
2022-09-08 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.58,438.94
2022-09-08 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.26,537.48
2022-09-08 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.43,601.04
2022-09-08 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.12,636.95
2022-09-08 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.66,591.41
2022-09-08 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.88,525.27
2022-09-08 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.2,426.25
2022-09-08 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.9,314.36
2022-09-08 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.09,154.85
2022-09-08 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.5,37.19
2022-09-08 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.56,0.04
2022-09-08 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.62,0.0
2022-09-08 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.39,0.0
2022-09-08 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.25,0.0
2022-09-08 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.81,0.0
2022-09-08 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.62,0.0
2022-09-09 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.13,0.0
2022-09-09 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.61,0.0
2022-09-09 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.63,0.0
2022-09-09 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.89,0.0
2022-09-09 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.09,0.0
2022-09-09 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.13,8.01
2022-09-09 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.35,44.92
2022-09-09 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.81,69.25
2022-09-09 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.04,80.63
2022-09-09 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.03,311.93
2022-09-09 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.1,267.28
2022-09-09 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.56,212.13
2022-09-09 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.37,233.26
2022-09-09 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.37,281.99
2022-09-09 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.46,201.47
2022-09-09 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.42,162.82
2022-09-09 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.73,111.78
2022-09-09 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.55,34.43
2022-09-09 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.35,0.0
2022-09-09 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.72,0.0
2022-09-09 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.19,0.0
2022-09-09 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.97,0.0
2022-09-09 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.86,0.0
2022-09-09 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.88,0.0
2022-09-10 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.9,0.0
2022-09-10 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.77,0.0
2022-09-10 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.58,0.0
2022-09-10 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.57,0.0
2022-09-10 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.34,0.0
2022-09-10 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.66,19.51
2022-09-10 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.31,83.59
2022-09-10 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.9,83.26
2022-09-10 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.45,116.72
2022-09-10 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.73,170.27
2022-09-10 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.08,193.36
2022-09-10 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.15,144.28
2022-09-10 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.42,130.78
2022-09-10 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.58,186.01
2022-09-10 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.46,102.56
2022-09-10 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.25,77.62
2022-09-10 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.7,41.36
2022-09-10 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.1,11.77
2022-09-10 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.77,0.0
2022-09-10 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.43,0.0
2022-09-10 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.4,0.0
2022-09-10 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.08,0.0
2022-09-10 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.03,0.0
2022-09-10 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.76,0.0
2022-09-11 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.69,0.0
2022-09-11 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.54,0.0
2022-09-11 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.39,0.0
2022-09-11 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.11,0.0
2022-09-11 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.0,0.0
2022-09-11 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.96,2.37
2022-09-11 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.93,11.89
2022-09-11 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.09,20.58
2022-09-11 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.16,47.87
2022-09-11 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.34,74.37
2022-09-11 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.0,105.07
